key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
142,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,"","","",0,0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,"s1p5_1","狼狱演习场",1,"群狼盛宴 (4对4 / 练习赛)",True,0,0,0,110,"ContentMemberType#6",3,1,0,0,0,30,70,0,0,False,False,False,False,False,0,False,False,True,False,False,False,True,"群狼盛宴 (4对4 / 练习赛)","对战","格尔莫拉地下城邦时期建造的地下墓园。在森林之都格里达尼亚建国之后依旧延续了安葬死者的作用。

传言地下墓园中却出现了可疑的人影……这些人的真实身份，原来是邪教组织“最后之民”的幸存者。这个组织在上次灵灾中，尊崇逐渐落下的卫月为救世神，声称卫月降临会拯救一切。他们为了向阻止卫月的敌人复仇，以墓园中的遗体为凭依，召唤出了邪恶的妖异。",4012,8,"ui/icon/112000/112223.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,"","","",0,0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,"s1p5_3","狼狱演习场",1,"群狼盛宴 (4对4 / 段位赛)",True,0,0,0,110,"ContentMemberType#6",3,1,0,0,0,30,70,0,0,False,False,False,True,True,0,False,False,True,False,False,False,True,"群狼盛宴 (4对4 / 段位赛)","对战","过去曾经是关押偷猎者以及森林纵火魔等重犯的监狱。其看守的诨名“托托·拉克”取自传说中拥有一千张巨口的魔物，并且据说这名看守经常对囚犯施以残酷的拷问和严厉的惩罚。

在30多年前，当时的幻术皇以“违反人道”的名义彻底封锁了这座令人生畏的监狱。然而，在失去了管理者之后，地下的牢狱如今已经变成了魔物筑巢群生的废墟……",4014,0,"ui/icon/112000/112218.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,"",,0,,False,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,False,False,False,False,False,"","","",0,0,"ui/icon/000000/000000.tex",0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,"d2a5_2","弥达斯之拳",1,"亚历山大零式机神城 律动之章1",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,215,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"亚历山大零式机神城 律动之章1","大型任务","泽梅尔要塞由伊修加德名门之一的泽梅尔家建造，计划利用天然洞窟的地形特点将其内部构筑成对龙用地下要塞。可是他们没有料到洞穴深处有着连通虚无界的裂痕，施工的过程由于大量涌出的妖异而中断。再加上几年前加雷马帝国也开始派兵潜入洞中调查，导致各类问题接踵而至。

现在，虽然帝国军已经停止了派兵调查，但是山洞内部却已经变成了妖异与魔物的巢穴。为了令地下要塞工程重新展开，一定要将这些问题的根源清除干净。",3034,56,"ui/icon/112000/112132.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,"d2a6_2","弥达斯之袖",1,"亚历山大零式机神城 律动之章2",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,220,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"亚历山大零式机神城 律动之章2","大型任务","泽梅尔要塞由伊修加德名门之一的泽梅尔家建造，计划利用天然洞窟的地形特点将其内部构筑成对龙用地下要塞。可是他们没有料到洞穴深处有着连通虚无界的裂痕，施工的过程由于大量涌出的妖异而中断。再加上几年前加雷马帝国也开始派兵潜入洞中调查，导致各类问题接踵而至。

现在，虽然帝国军已经停止了派兵调查，但是山洞内部却已经变成了妖异与魔物的巢穴。为了令地下要塞工程重新展开，一定要将这些问题的根源清除干净。",3035,57,"ui/icon/112000/112133.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,"d2a7_2","弥达斯之臂",1,"亚历山大零式机神城 律动之章3",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,225,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"亚历山大零式机神城 律动之章3","大型任务","泽梅尔要塞由伊修加德名门之一的泽梅尔家建造，计划利用天然洞窟的地形特点将其内部构筑成对龙用地下要塞。可是他们没有料到洞穴深处有着连通虚无界的裂痕，施工的过程由于大量涌出的妖异而中断。再加上几年前加雷马帝国也开始派兵潜入洞中调查，导致各类问题接踵而至。

现在，虽然帝国军已经停止了派兵调查，但是山洞内部却已经变成了妖异与魔物的巢穴。为了令地下要塞工程重新展开，一定要将这些问题的根源清除干净。",3036,58,"ui/icon/112000/112134.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,"d2a8_2","弥达斯之担",1,"亚历山大零式机神城 律动之章4",False,1,0,0,108,"ContentMemberType#3",0,0,0,0,0,60,60,225,0,True,True,True,False,False,1,True,False,True,False,False,False,True,"亚历山大零式机神城 律动之章4","大型任务","泽梅尔要塞由伊修加德名门之一的泽梅尔家建造，计划利用天然洞窟的地形特点将其内部构筑成对龙用地下要塞。可是他们没有料到洞穴深处有着连通虚无界的裂痕，施工的过程由于大量涌出的妖异而中断。再加上几年前加雷马帝国也开始派兵潜入洞中调查，导致各类问题接踵而至。

现在，虽然帝国军已经停止了派兵调查，但是山洞内部却已经变成了妖异与魔物的巢穴。为了令地下要塞工程重新展开，一定要将这些问题的根源清除干净。",3037,59,"ui/icon/112000/112135.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,"s1p2_begin01","群狼困斗",1,"躲避范围攻击",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"躲避范围攻击","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,"s1p2_begin02","群狼困斗",1,"掌握仇恨连击",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"掌握仇恨连击","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,"s1p2_begin03","群狼困斗",1,"控制敌人的仇恨",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"控制敌人的仇恨","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,"s1p2_begin04","群狼困斗",1,"控制多个敌人的仇恨",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"控制多个敌人的仇恨","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,"s1p2_begin05","群狼困斗",1,"实战控制多个敌人的仇恨",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"实战控制多个敌人的仇恨","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,"s1p2_begin06","群狼困斗",1,"控制远处敌人的仇恨",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"控制远处敌人的仇恨","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,"s1p2_begin07","群狼困斗",1,"留心增援的敌人",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"留心增援的敌人","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,"s1p2_begin08","群狼困斗",1,"配合防护职业打倒单个敌人",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"配合防护职业打倒单个敌人","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,"s1p2_begin09","群狼困斗",1,"配合防护职业打倒多个敌人",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"配合防护职业打倒多个敌人","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,"s1p2_begin10","群狼困斗",1,"躲避范围攻击的同时进行战斗",False,0,0,0,108,"ContentMemberType#1",0,0,0,0,0,15,15,0,5,False,False,True,False,False,0,False,False,True,False,False,False,True,"躲避范围攻击的同时进行战斗","","",0,0,"ui/icon/112000/112141.tex",0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
